Fun Romance Thriller Live-action Film,0.48693763203373996,7.6850857216943975,1.0332788665017434,0.7543512566431836,1.0489584052952468,0.9622237330247826,4.533714004535839,1.0230817307468605
Heartwrenching Crime Romcom Film,1.2699273227064272,0.8880963156538437,1.1501976898195947,0.9039109110769561,0.8152272075163107,8.814150782174979,0.8951637128029499,2.8385839920412024
Exciting Romance Mystery Movie,0.8150719739819707,7.101975246771589,4.823728480511935,1.1451461495834951,1.1233298477512688,0.6639268634448013,0.9508891016708099,1.0358502036944002
Cool Mystery Comedy Indie Film,1.2869303182569594,0.9225979668229016,8.717784359709833,2.9726914210965805,1.103696083585775,1.0188256298867475,0.7717279684738179,0.5988110095470354
Boring Mystery Romcom Movie,1.2670663731288623,1.2204085157104474,7.552444943606639,1.0334130343255776,0.8173246000799499,0.47883418795808175,1.1300197991848564,4.741604083447829
Exciting Thriller Romance Live-action Film,0.7615083255037608,5.734660338869957,0.6467502631297248,1.0960608060323997,0.8177431932609149,1.4420332431283773,7.917704339864439,1.2210312073241474
Fun Romance Comedy Show,0.8199318033772198,8.72051146147111,1.0160242202552676,3.5932388532904844,0.9676878737510881,0.7067032452683168,1.403209725643993,1.5382062873765165
Heartwrenching Crime Action Animation,5.61920594397494,1.066707900753436,0.745048280966399,1.4913702296593292,1.3440947454445848,7.762061597164487,1.3089813685283787,1.7230527192434963
Cool Horror Romance Movie,1.2509393162366382,5.7578646755599925,0.6037859178708338,1.1981960673058658,7.217314664263985,0.5787471623219378,1.2769165726123037,0.7863563989867777
Heartwrenching Thriller Mystery Biopic,1.557334757223567,1.6841863820683864,5.976574302293655,0.7305181798828745,1.298707263531833,1.0750472455231463,7.388141690199044,1.702435898341297
Fun Romcom Comedy Animation,1.0382879636466595,0.7250891513127968,1.0486632363741397,6.171799388635733,1.3005507850997524,0.5797489381208742,0.9578682510248474,7.518341715359989
Awesome Crime Thriller Show,0.9581602889179266,1.3315961596765482,1.7803684185657964,1.4267244146233844,1.133290658482504,7.413642279629085,4.664923640859163,1.1012145519130958
Cool Comedy Horror Film,1.2561669096284855,1.561003674188804,1.2421750968901641,7.802888740098895,5.247679259227156,0.9172999772357406,0.8781199701878123,1.1403719462264328
Heartwrenching Romcom Crime Live-action Film,1.1283842440405516,0.7582504024543286,1.2515593119580564,1.2176833037127737,0.8644031455885509,5.172579286156679,1.3058816481153492,8.747514966615945
Heartwrenching Mystery Horror Biopic,1.0173484992968904,0.7490245684927397,6.48523280061286,0.5459780425196546,5.953526393360759,1.3418759916512926,0.9201631784528018,1.0822992092855994
Cool Action Comedy Animation,8.038433885385023,0.7994946103541641,0.9731707978979987,5.724493461450848,0.33206874737712055,1.020960589652289,1.3680866256683566,0.7225036535655269
Boring Romance Action Biopic,4.972648074260955,8.455580131838618,1.1354307718115835,0.6102859678872083,1.0505816091619817,1.2704732605089168,1.313268727358137,1.1947982525744496
Cool Romance Romcom Film,0.9134114468420554,9.694711161767872,1.2038572667037053,0.7724087658186858,1.0261337718804515,1.0613159613790435,0.9431799825260878,4.864858726521385
Fun Action Romance Indie Film,8.731983009473295,6.024203609262403,1.5101253662026985,1.424643584537733,0.9979281012177584,0.8236608345236787,1.1512095164441984,0.7319322915920363
Cool Action Mystery Show,7.791838698646039,0.7130057238821269,4.825936688342824,1.3646300338823767,0.39118702984631337,1.3516045097281826,1.0329571952039074,1.0079853984067093
Fun Romance Action Movie,5.543246212999249,7.669735096984081,1.3529708251446628,0.7320110196941068,0.5567135335344318,0.6681185856830509,1.4240970037734988,0.5839433036609549
Boring Thriller Crime Biopic,0.5309145409182856,1.2422068102917252,0.8445460295471808,1.0081726521479717,0.5023383997742648,4.384563932578146,7.830328793452779,0.5049810607140159
Awesome Mystery Romance Film,0.44231512366208925,5.2899705039655345,8.878423249139452,0.8713566846881755,0.8902106843483295,0.9387072314493143,0.9829819808442145,1.3314439933722046
Heartwrenching Action Thriller Animation,7.627597506677031,0.9845086882027707,1.1924230269790366,1.2372639055230774,1.0862167601328716,0.8993296365437934,5.771541526059552,1.00898583884189
Amazing Horror Thriller Animation,1.230565732154894,0.9056795675591496,0.8185866265231359,0.5869170263638062,7.97303758832207,0.785920972334459,4.380774519931247,1.1682770984295752
Boring Action Crime Live-action Film,9.306146090285951,1.3067943251368932,1.17239563648701,1.0698987048795188,0.9028586758438628,4.620206356162019,1.1400162041330715,1.2031387491034078
Amazing Comedy Action Live-action Film,5.194463921990144,0.7007260093587636,0.9720322274364669,7.691020771028173,1.4002950052679717,0.7942144407068221,1.5284465517111498,0.972903947227356
Awesome Horror Crime Biopic,0.8737623004518407,1.6021706784070218,0.5501410393835968,0.5496860540970203,8.328706644721558,5.002668420254675,1.5000019015256059,1.154731036963968
Amazing Romcom Action Animation,4.034921437200051,0.6720028438105515,0.8903529855783587,0.9513951103377318,0.8590546361934226,1.4434643916484737,0.5942068097741732,7.95427172957928
Cool Romcom Horror Live-action Film,1.1625701944238085,0.9596972217358235,0.8843808083475709,0.828843345198667,4.785387302840625,1.401033251286389,0.439611016887154,8.389764209502403
Boring Horror Romcom Movie,1.444379733635692,0.5771095235825576,1.199510569724471,1.1896868979049517,8.58720396557988,1.1968310792000574,0.7347330137904571,3.485077099861636
Boring Comedy Action Animation,5.965216474511213,1.1131676840866924,0.9593267858078296,8.347358834603721,1.1375592955448757,0.8309445460184537,1.1519852203058119,1.3368410595806157
Amazing Crime Romcom Film,0.7365800069952968,1.3918013251620436,0.6682153375520361,1.2220934377875492,0.5853140734156972,7.45541238024429,0.660613854726966,3.6337714120094438
Exciting Crime Romcom Biopic,0.705333174752212,1.168081925063484,0.6566840803883086,1.135457341546672,1.0948922875370577,9.098479346104659,0.5855938330522068,4.820020361193481
Exciting Mystery Horror Biopic,0.9340663372704929,1.1720066815500525,8.477643061477083,0.8282107700705679,5.211850521663619,0.7907673694517485,0.7466579831703877,1.0083476272693515
Amazing Crime Mystery Film,1.0261092680655717,1.078342316115612,4.158585636086409,0.9286308052917963,1.3559521598512825,9.429941700899647,0.6832196737514178,0.9768232473929543
Fun Thriller Mystery Film,0.8472122869229294,1.3638038725643598,3.2525058245042655,1.0589040466826332,1.0242692263090325,0.674483870034008,7.885212642008511,1.7961839750506208
Boring Romcom Action Biopic,5.342538032169226,1.508050618875997,0.8312553197427247,1.2142515106763798,0.6764165795701503,1.0316431364412466,0.6025070097831271,7.459000636193991
Heartwrenching Thriller Comedy Show,1.074703644542362,0.9038109494364918,0.7968533150662009,4.6690075261919075,1.154160280261266,0.6347088819627545,8.557313460435978,0.7583930533475015
